,intake_number,time_in_shelter_days,is_sterilized,is_sterilized_in_shelter,hair_length,condition_Aged,condition_Feral,condition_Injured,condition_Normal,condition_Nursing,condition_Other,condition_Pregnant,condition_Sick,in_type_Euthanasia Request,in_type_Owner Surrender,in_type_Public Assist,in_type_Stray,sex_male,colour_Black,colour_Blue,colour_Brown,colour_Calico,colour_Chocolate,colour_Orange,colour_Torbie,colour_White,pattern_Multicolor,pattern_Plain,pattern_Point,pattern_Tabby,age_upon_intake_days,in_month_1,in_month_2,in_month_3,in_month_4,in_month_5,in_month_6,in_month_7,in_month_8,in_month_9,in_month_10,in_month_11,in_month_12,age_group_0-1 months,age_group_1-2 years,age_group_10+ years,age_group_2-5 months,age_group_3-5 years,age_group_6-10 years,age_group_6-11 months
3774,0.6666666666666667,2.8881944444444447,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.8999999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3775,0.0,14.099305555555556,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.7999999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3776,0.0,51.85138888888889,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3777,0.0,51.85208333333333,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3778,0.0,42.272222222222226,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3779,0.0,43.05208333333334,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3780,0.0,39.12361111111111,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3781,0.0,39.124305555555566,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3782,0.0,30.226388888888888,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.003835616438356164,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3783,0.0,23.22569444444445,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.00821917808219178,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3784,0.0,23.22777777777778,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.00821917808219178,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3785,0.0,7.1125,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3786,0.0,4.172916666666667,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.01643835616438356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3787,0.0,49.18611111111111,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.09999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3788,0.3333333333333333,47.14652777777778,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3789,0.0,38.142361111111114,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3790,0.0,37.0875,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3791,0.0,47.915277777777774,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3792,0.0,47.915277777777774,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3793,0.0,37.01319444444445,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3794,0.0,46.11875000000001,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3795,0.0,26.969444444444445,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.9999999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3796,0.0,51.94375,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.007671232876712328,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3797,0.0,41.71875,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.007671232876712328,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3798,0.0,64.05069444444446,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.024657534246575342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3799,0.0,5.072222222222221,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.39999999999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3800,0.0,48.306944444444454,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.19999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3801,0.0,10.198611111111113,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3802,0.0,47.01319444444446,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3803,0.0,44.80277777777778,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3804,0.0,47.59375000000001,1,1,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3805,0.0,5.455555555555557,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.05753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3806,0.0,31.08333333333333,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.00821917808219178,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3807,0.0,26.243055555555557,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.00821917808219178,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3808,0.0,26.194444444444446,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.00821917808219178,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3809,0.0,31.08333333333333,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.00821917808219178,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3810,0.0,9.163194444444443,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.19999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3811,0.0,37.177083333333336,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3812,0.0,38.180555555555564,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3813,0.0,37.181944444444454,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.005753424657534246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3814,0.0,26.209027777777774,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3815,0.0,51.254861111111104,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3816,0.0,24.22361111111111,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3817,0.0,3.13125,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.09041095890410958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3818,0.6666666666666667,35.025694444444454,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.007671232876712328,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3819,0.0,37.80625,1,1,0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3820,0.0,45.64444444444445,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3821,0.0,45.65277777777778,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.007671232876712328,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3822,0.0,32.72638888888889,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3823,0.0,32.72638888888889,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3824,0.0,32.731944444444444,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3825,0.0,25.55416666666667,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3826,0.0,140.18541666666667,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.007671232876712328,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3827,0.0,164.14791666666667,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.007671232876712328,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3828,0.0,44.69444444444446,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3829,0.3333333333333333,25.950694444444448,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3830,0.3333333333333333,25.95,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3831,0.0,48.03888888888889,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3832,0.0,4.766666666666667,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3833,0.0,7.813888888888888,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3834,0.0,86.01597222222222,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3835,0.0,24.268750000000004,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.007671232876712328,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3836,0.0,30.138194444444448,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.007671232876712328,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3837,0.0,4.130555555555556,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0410958904109589,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3838,0.0,27.12361111111111,1,0,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.49999999999999994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3839,0.0,14.020833333333336,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3840,0.0,12.190972222222221,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.39999999999999997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3841,0.0,23.265277777777783,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.005753424657534246,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3842,0.0,4.272222222222221,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.01643835616438356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3843,0.0,5.2125,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.01643835616438356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3844,0.0,8.236805555555557,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3845,0.0,8.236805555555557,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3846,0.0,1.1326388888888892,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3847,0.0,3.0548611111111112,0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3848,0.0,1.0354166666666669,0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3849,0.0,35.016666666666666,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.005753424657534246,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3850,0.0,36.093055555555566,1,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.005753424657534246,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3851,0.0,387.6756944444445,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.19999999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3852,0.0,75.02083333333333,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.001917808219178082,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3853,0.0,75.8576388888889,1,1,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.19999999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3854,0.0,72.71319444444444,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.005753424657534246,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3855,0.0,72.71319444444444,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.005753424657534246,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3856,0.0,72.70277777777778,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.005753424657534246,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3857,0.0,6.215277777777778,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3858,0.0,60.886111111111106,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.19999999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3859,0.0,14.138888888888891,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3860,0.0,12.00138888888889,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3861,0.0,5.1194444444444445,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3862,0.0,5.138888888888889,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3863,0.0,17.15625,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3864,0.0,7.848611111111111,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3865,0.0,5.13125,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.024657534246575342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3866,0.0,17.10763888888889,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3867,0.0,5.120833333333334,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3868,0.0,5.144444444444446,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3869,0.0,4.267361111111111,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3870,0.0,25.10833333333333,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3871,0.0,24.90625,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3872,0.0,100.22638888888888,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0821917808219178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3873,0.0,33.34236111111111,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.00821917808219178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3874,0.0,119.02222222222224,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3875,0.0,72.28055555555554,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.001917808219178082,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3876,0.0,72.27847222222222,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.001917808219178082,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3877,0.0,73.30277777777778,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.001917808219178082,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3878,0.0,73.10902777777778,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.001917808219178082,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3879,0.0,73.30347222222224,1,1,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.001917808219178082,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3880,0.0,73.3298611111111,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.001917808219178082,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3881,0.0,73.25625,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.001917808219178082,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3882,0.0,94.90208333333334,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.005753424657534246,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3883,0.3333333333333333,84.07708333333333,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.005753424657534246,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3884,0.0,84.07708333333333,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.005753424657534246,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3885,0.0,4.424305555555557,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3886,0.0,60.500694444444434,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.09999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
