,id,breed,intake_month,color,age_upon_intake_(years),time_in_shelter_days,intake_type_euthanasia_request,intake_type_owner_surrender,intake_type_public_assist,intake_type_stray,intake_weekday_friday,intake_weekday_monday,intake_weekday_saturday,intake_weekday_sunday,intake_weekday_thursday,intake_weekday_tuesday,intake_weekday_wednesday,intake_condition_aged,intake_condition_feral,intake_condition_injured,intake_condition_normal,intake_condition_nursing,intake_condition_other,intake_condition_pregnant,intake_condition_sick,sex_female,sex_male,sex_unknown,reproductive_state_intake_intact,reproductive_state_intake_sterile,reproductive_state_intake_unknown,reproductive_state_outcome_intact,reproductive_state_outcome_sterile,reproductive_state_outcome_unknown
16792,A681871,domestic shorthair mix,6,black/white,8.0,0.21875,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
16793,A681872,maine coon mix,6,black tabby,0.0821917808219178,33.97013888888889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16794,A681873,domestic shorthair mix,6,black,1.0,0.9180555555555556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16795,A681874,domestic shorthair mix,6,black,0.0821917808219178,25.302777777777777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16796,A681875,domestic shorthair mix,7,black,1.0,15.995833333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
16797,A681875,domestic shorthair mix,6,black,0.0821917808219178,21.134722222222223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
16798,A681876,domestic shorthair mix,3,blue tabby,0.821917808219178,6.96875,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
16799,A681876,domestic shorthair mix,6,blue tabby,0.0821917808219178,22.25416666666667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16800,A681878,domestic shorthair mix,7,tortie,1.0,3.0659722222222223,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
16801,A681878,domestic shorthair mix,6,tortie,1.0,0.9138888888888888,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
16806,A681883,domestic shorthair mix,6,brown tabby,10.0,0.1284722222222222,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
16809,A681886,domestic shorthair mix,6,orange tabby,2.0,22.956250000000004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
16810,A681887,domestic shorthair mix,6,blue/white,5.0,23.06666666666667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
16814,A681891,domestic longhair mix,6,orange tabby/white,2.0,0.7701388888888889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16815,A681892,domestic longhair mix,6,calico/white,2.0,0.7701388888888889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16816,A681894,domestic longhair mix,6,black tabby,0.0821917808219178,2.0388888888888888,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16817,A681895,domestic shorthair mix,6,calico,0.0821917808219178,2.0388888888888888,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16818,A681896,domestic shorthair mix,6,brown tabby/white,0.0821917808219178,2.0388888888888888,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16821,A681899,domestic shorthair mix,6,yellow,3.0,0.0291666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
16824,A681902,domestic shorthair mix,6,torbie,0.0821917808219178,16.979166666666668,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16825,A681903,domestic longhair mix,6,black,0.0821917808219178,4.996527777777778,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16826,A681904,domestic medium hair mix,6,black/white,0.0821917808219178,7.992361111111111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16827,A681905,domestic medium hair mix,6,black/white,0.0821917808219178,20.10625,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16828,A681906,domestic shorthair mix,6,blue/white,0.0821917808219178,7.153472222222222,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16829,A681907,siamese mix,6,tortie point,0.0821917808219178,7.154166666666667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16834,A681918,domestic shorthair mix,6,brown tabby,2.0,1.400694444444445,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
16839,A681922,domestic shorthair mix,6,orange tabby/white,0.4931506849315068,8.077083333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
16842,A681928,domestic shorthair mix,6,brown tabby,1.0,1.6819444444444445,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16843,A681930,domestic shorthair mix,6,torbie,0.0821917808219178,22.07152777777778,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16844,A681931,domestic shorthair mix,6,tortie,0.0821917808219178,16.975,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16845,A681932,domestic shorthair mix,6,tortie,0.0821917808219178,4.047222222222223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16846,A681933,domestic shorthair mix,6,orange tabby,0.0821917808219178,9.879861111111111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
16848,A681935,domestic shorthair mix,6,torbie,0.0821917808219178,22.07152777777778,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16849,A681936,domestic shorthair mix,6,orange tabby,0.0821917808219178,9.885416666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
16850,A681937,domestic shorthair mix,6,cream tabby,0.0821917808219178,16.96527777777778,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16851,A681938,domestic shorthair mix,6,torbie,0.0821917808219178,15.879166666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16852,A681939,domestic shorthair mix,6,brown tabby,0.0821917808219178,84.99027777777778,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16854,A681954,domestic shorthair,5,blue/gray,0.0,33.918055555555554,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
16855,A681955,domestic shorthair mix,6,brown tabby/white,0.2465753424657534,20.230555555555554,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
16856,A681956,domestic medium hair mix,6,brown tabby,0.0821917808219178,14.381944444444445,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
16858,A681958,domestic shorthair mix,6,black/white,0.0821917808219178,20.0125,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16862,A681961,domestic shorthair mix,6,black,0.0821917808219178,81.03055555555555,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16872,A681972,siamese mix,6,lynx point,0.0821917808219178,7.142361111111111,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
16873,A681973,domestic shorthair mix,6,brown tabby,2.0,0.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16874,A681974,domestic shorthair mix,6,white/brown tabby,2.0,0.8875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16875,A681975,domestic shorthair mix,6,black/white,0.1643835616438356,4.229861111111111,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16876,A681976,domestic shorthair mix,6,black/white,0.1643835616438356,4.231944444444444,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
16877,A681977,domestic shorthair mix,6,black/white,0.1643835616438356,4.23125,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
16878,A681978,domestic shorthair mix,6,blue tabby/white,0.1643835616438356,4.23125,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16879,A681979,domestic shorthair mix,6,black,0.0821917808219178,20.20208333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16880,A681980,domestic shorthair mix,6,black tabby/white,0.1643835616438356,2.292361111111111,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16883,A681983,domestic shorthair mix,6,blue,8.0,0.8152777777777778,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
16884,A681984,siamese mix,6,calico point,2.0,4.117361111111111,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16885,A681985,siamese mix,6,calico point,0.0821917808219178,4.11875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16886,A681986,domestic shorthair mix,6,blue/white,0.0821917808219178,4.11875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16889,A681989,domestic shorthair mix,6,black/white,1.0,16.029166666666665,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16890,A681990,domestic shorthair mix,6,brown tabby,0.0575342465753424,0.0131944444444444,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16895,A681994,domestic medium hair mix,6,gray/white,0.2465753424657534,0.7243055555555556,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16903,A682002,domestic shorthair mix,6,calico,0.0054794520547945,0.0368055555555555,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
16908,A682007,domestic shorthair mix,3,white/blue,1.0,0.8381944444444445,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
16909,A682007,domestic shorthair mix,6,white/blue,1.0,1.0256944444444445,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
16911,A682010,domestic shorthair mix,6,seal point,22.0,2.239583333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
16917,A682019,domestic shorthair mix,6,blue tabby,0.0767123287671232,0.1680555555555555,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16919,A682021,domestic shorthair mix,6,black/white,0.0821917808219178,0.0743055555555555,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
16920,A682022,domestic shorthair mix,6,black/white,0.0821917808219178,0.0743055555555555,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
16922,A682024,domestic shorthair mix,12,black,3.0,73.93958333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
16923,A682024,domestic shorthair mix,6,black,0.0821917808219178,19.20694444444445,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16924,A682039,domestic shorthair mix,6,black/white,0.1643835616438356,7.973611111111111,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
16925,A682040,domestic shorthair mix,6,brown tabby/white,3.0,9.038194444444445,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16926,A682041,domestic shorthair mix,6,black/white,0.2465753424657534,9.038194444444445,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
16927,A682042,domestic longhair mix,6,calico,0.2465753424657534,5.936111111111112,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16928,A682044,domestic shorthair mix,6,calico,0.0958904109589041,33.11527777777778,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16937,A682054,domestic shorthair mix,6,brown tabby,0.0821917808219178,0.0673611111111111,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
16941,A682059,manx mix,6,orange tabby,0.0821917808219178,36.81944444444444,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
16943,A682063,domestic shorthair mix,6,black/white,0.0958904109589041,13.001388888888888,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16944,A682064,domestic shorthair mix,6,black/white,0.0958904109589041,13.001388888888888,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16945,A682065,domestic shorthair mix,6,black,0.410958904109589,0.0194444444444444,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
16946,A682066,domestic shorthair mix,6,blue/white,1.0,3.78125,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16947,A682067,domestic shorthair mix,6,brown tabby,2.0,35.83680555555556,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16948,A682068,domestic shorthair mix,6,blue,0.410958904109589,3.781944444444445,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16949,A682069,domestic shorthair mix,6,black,0.410958904109589,3.781944444444445,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
16954,A682075,domestic shorthair mix,6,brown tabby,2.0,1.011111111111111,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
16956,A682078,domestic medium hair mix,6,black/white,1.0,0.0166666666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
16959,A682081,domestic shorthair mix,6,black/white,0.0383561643835616,0.13125,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16960,A682082,domestic shorthair mix,6,tortie,0.0383561643835616,0.13125,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16963,A682085,russian blue mix,6,blue,4.0,18.13888888888889,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
16965,A682087,domestic shorthair mix,6,blue tabby,0.0383561643835616,0.0854166666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
16966,A682088,domestic shorthair mix,6,brown tabby/white,0.0383561643835616,0.0854166666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
16972,A682108,domestic shorthair mix,6,black,0.0821917808219178,55.196527777777774,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
16973,A682109,domestic shorthair mix,6,brown tabby,0.0383561643835616,0.0416666666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16978,A682114,domestic shorthair mix,6,black,1.0,32.01111111111111,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
16986,A682122,domestic shorthair mix,6,calico,0.0191780821917808,0.1159722222222222,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16987,A682123,domestic shorthair mix,6,calico,0.0191780821917808,0.1159722222222222,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16988,A682124,domestic shorthair mix,6,brown tabby,0.0191780821917808,0.1159722222222222,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
16989,A682125,domestic shorthair mix,6,brown tabby,0.0191780821917808,0.1159722222222222,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
16990,A682126,domestic shorthair mix,6,black/white,0.0191780821917808,0.1159722222222222,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
16991,A682127,domestic shorthair mix,6,black/white,0.0191780821917808,0.1159722222222222,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
16992,A682128,domestic shorthair mix,6,calico,0.0575342465753424,0.1166666666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16994,A682130,domestic shorthair mix,6,black/white,0.0575342465753424,0.1166666666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16995,A682131,domestic shorthair mix,6,brown tabby,0.0575342465753424,0.1166666666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16996,A682132,domestic shorthair mix,6,brown tabby,0.0575342465753424,0.1166666666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
17003,A682140,domestic shorthair mix,6,black/white,0.1643835616438356,10.889583333333334,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
17005,A682143,domestic shorthair mix,6,black,6.0,0.6090277777777777,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
17016,A682158,domestic longhair mix,6,brown tabby,0.0767123287671232,0.1694444444444444,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
17017,A682159,domestic longhair mix,6,black/white,0.0575342465753424,0.16875,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
17018,A682160,domestic longhair mix,6,calico,0.0575342465753424,0.1694444444444444,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
17020,A682162,domestic shorthair mix,6,calico,0.2465753424657534,18.104166666666668,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
17025,A682168,domestic shorthair mix,6,calico,2.0,2.2375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17027,A682170,domestic shorthair mix,6,blue/white,2.0,1.897222222222222,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
17028,A682171,domestic shorthair mix,6,blue tabby,0.2465753424657534,2.2375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
17029,A682172,domestic shorthair mix,6,blue tabby,0.2465753424657534,2.236805555555556,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17030,A682173,domestic shorthair mix,6,blue,0.2465753424657534,2.2375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17031,A682174,domestic shorthair mix,6,orange tabby/white,0.2465753424657534,2.2375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
17032,A682175,domestic shorthair mix,6,orange tabby/white,0.1643835616438356,5.074305555555555,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17033,A682177,domestic shorthair mix,1,brown tabby/white,4.0,17.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
17034,A682177,domestic shorthair mix,6,brown tabby/white,3.0,1.8798611111111112,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
17039,A682182,domestic shorthair mix,6,black/white,0.0054794520547945,0.0861111111111111,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
17046,A682187,domestic shorthair mix,6,black,0.0383561643835616,0.0284722222222222,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
17047,A682188,domestic shorthair mix,6,blue,2.0,1.8472222222222223,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
17048,A682191,siamese mix,6,flame point,0.0767123287671232,1.1298611111111112,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
17051,A682194,domestic shorthair mix,6,calico,2.0,0.8416666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
17053,A682196,domestic medium hair mix,6,black,2.0,1.825,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
17054,A682197,domestic shorthair mix,6,brown tabby,0.1643835616438356,2.0034722222222223,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
17055,A682198,domestic shorthair mix,6,brown tabby,0.1643835616438356,2.0027777777777778,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
17056,A682199,domestic medium hair mix,6,blue,0.1643835616438356,2.0027777777777778,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
17057,A682200,domestic medium hair mix,6,black,0.1643835616438356,2.0034722222222223,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
17058,A682201,domestic longhair mix,6,brown tabby/white,3.0,39.828472222222224,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
17063,A682215,domestic shorthair mix,6,black/white,0.0767123287671232,36.96111111111111,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
17064,A682216,domestic shorthair mix,6,black/white,0.0767123287671232,36.96111111111111,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17065,A682217,domestic shorthair mix,8,black/white,0.1643835616438356,3.0069444444444446,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
17066,A682217,domestic shorthair mix,6,black/white,0.0821917808219178,40.66944444444445,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
17067,A682218,domestic shorthair mix,6,blue/white,0.0821917808219178,44.77222222222223,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17068,A682219,domestic shorthair mix,6,white/blue,0.0821917808219178,39.05902777777778,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17069,A682220,domestic shorthair mix,6,blue,0.0821917808219178,48.72083333333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17076,A682238,domestic medium hair mix,6,tortie,1.0,70.88333333333334,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17077,A682239,domestic shorthair mix,6,tortie,0.0767123287671232,38.95763888888889,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17078,A682240,domestic shorthair mix,6,black,0.0767123287671232,49.77708333333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17079,A682241,domestic shorthair mix,6,orange tabby,0.0767123287671232,51.65833333333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
17080,A682242,domestic shorthair mix,6,orange tabby,0.0767123287671232,49.77708333333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
17084,A682267,domestic medium hair mix,6,brown tabby/white,0.0821917808219178,8.209722222222222,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
17086,A682269,domestic shorthair mix,6,brown tabby,0.0821917808219178,8.209722222222222,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
17087,A682270,domestic shorthair mix,6,brown tabby,0.0821917808219178,8.209722222222222,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
17089,A682280,domestic shorthair mix,6,tortie,2.0,1.8944444444444444,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
17090,A682281,domestic shorthair mix,6,brown tabby,0.1643835616438356,16.21527777777778,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
